experiment_id,N_params_B,D_tokens_B,Q_score,val_loss,data_type,prediction_v1,residual_observed_minus_predicted,ND,D_over_N
N70_D0020_Q0.95,70,20,0.95,2.1901,extrapolated,2.328205412,-0.1381054123,1400,0.2857142857
N70_D0020_Q1.0,70,20,1,2.3369,extrapolated,2.309587009,0.02731299084,1400,0.2857142857
N70_D0050_Q0.05,70,50,0.05,0.5,extrapolated,2.53250499,-2.03250499,3500,0.7142857143
N70_D0050_Q0.1,70,50,0.1,0.5,extrapolated,2.514551031,-2.014551031,3500,0.7142857143
N70_D0050_Q0.2,70,50,0.2,0.5,extrapolated,2.478614817,-1.978614817,3500,0.7142857143
N70_D0050_Q0.3,70,50,0.3,0.5,extrapolated,2.442636852,-1.942636852,3500,0.7142857143
N70_D0050_Q0.4,70,50,0.4,0.7053,extrapolated,2.406611071,-1.701311071,3500,0.7142857143
N70_D0050_Q0.5,70,50,0.5,0.9448,extrapolated,2.370529357,-1.425729357,3500,0.7142857143
N70_D0050_Q0.6,70,50,0.6,1.1924,extrapolated,2.334380265,-1.141980265,3500,0.7142857143
N70_D0050_Q0.7,70,50,0.7,1.4475,extrapolated,2.298146447,-0.8506464465,3500,0.7142857143
N70_D0050_Q0.8,70,50,0.8,1.6973,extrapolated,2.261798366,-0.5644983661,3500,0.7142857143
N70_D0050_Q0.9,70,50,0.9,1.9752,extrapolated,2.225273608,-0.2500736078,3500,0.7142857143
N70_D0050_Q0.95,70,50,0.95,2.1097,extrapolated,2.206893571,-0.09719357131,3500,0.7142857143
N70_D0050_Q1.0,70,50,1,2.2162,extrapolated,2.188275168,0.02792483179,3500,0.7142857143
N70_D0100_Q0.05,70,100,0.05,0.5,extrapolated,2.45932817,-1.95932817,7000,1.428571429
N70_D0100_Q0.1,70,100,0.1,0.5,extrapolated,2.441374211,-1.941374211,7000,1.428571429
N70_D0100_Q0.2,70,100,0.2,0.5,extrapolated,2.405437998,-1.905437998,7000,1.428571429
N70_D0100_Q0.3,70,100,0.3,0.5,extrapolated,2.369460032,-1.869460032,7000,1.428571429
N70_D0100_Q0.4,70,100,0.4,0.6765,extrapolated,2.333434252,-1.656934252,7000,1.428571429
N70_D0100_Q0.5,70,100,0.5,0.9072,extrapolated,2.297352537,-1.390152537,7000,1.428571429
N70_D0100_Q0.6,70,100,0.6,1.1486,extrapolated,2.261203446,-1.112603446,7000,1.428571429
N70_D0100_Q0.7,70,100,0.7,1.3726,extrapolated,2.224969627,-0.852369627,7000,1.428571429
N70_D0100_Q0.8,70,100,0.8,1.6395,extrapolated,2.188621547,-0.5491215466,7000,1.428571429
N70_D0100_Q0.9,70,100,0.9,1.905,extrapolated,2.152096788,-0.2470967883,7000,1.428571429
N70_D0100_Q0.95,70,100,0.95,1.9747,extrapolated,2.133716752,-0.1590167518,7000,1.428571429
N70_D0100_Q1.0,70,100,1,2.1223,extrapolated,2.115098349,0.007201651284,7000,1.428571429
N70_D0150_Q0.05,70,150,0.05,0.5,extrapolated,2.422660286,-1.922660286,10500,2.142857143
N70_D0150_Q0.1,70,150,0.1,0.5,extrapolated,2.404706327,-1.904706327,10500,2.142857143
N70_D0150_Q0.2,70,150,0.2,0.5,extrapolated,2.368770113,-1.868770113,10500,2.142857143
N70_D0150_Q0.3,70,150,0.3,0.5,extrapolated,2.332792148,-1.832792148,10500,2.142857143
N70_D0150_Q0.4,70,150,0.4,0.6507,extrapolated,2.296766368,-1.646066368,10500,2.142857143
N70_D0150_Q0.5,70,150,0.5,0.8903,extrapolated,2.260684653,-1.370384653,10500,2.142857143
N70_D0150_Q0.6,70,150,0.6,1.1506,extrapolated,2.224535562,-1.073935562,10500,2.142857143
N70_D0150_Q0.7,70,150,0.7,1.3601,extrapolated,2.188301743,-0.8282017427,10500,2.142857143
N70_D0150_Q0.8,70,150,0.8,1.5779,extrapolated,2.151953662,-0.5740536622,10500,2.142857143
N70_D0150_Q0.9,70,150,0.9,1.8604,extrapolated,2.115428904,-0.255028904,10500,2.142857143
N70_D0150_Q0.95,70,150,0.95,1.9377,extrapolated,2.097048867,-0.1593488675,10500,2.142857143
N70_D0150_Q1.0,70,150,1,2.0817,extrapolated,2.078430464,0.003269535608,10500,2.142857143
N70_D0300_Q0.05,70,300,0.05,0.5,extrapolated,2.368853417,-1.868853417,21000,4.285714286
N70_D0300_Q0.1,70,300,0.1,0.5,extrapolated,2.350899457,-1.850899457,21000,4.285714286
N70_D0300_Q0.2,70,300,0.2,0.5,extrapolated,2.314963244,-1.814963244,21000,4.285714286
N70_D0300_Q0.3,70,300,0.3,0.5,extrapolated,2.278985278,-1.778985278,21000,4.285714286
N70_D0300_Q0.4,70,300,0.4,0.6571,extrapolated,2.242959498,-1.585859498,21000,4.285714286
N70_D0300_Q0.5,70,300,0.5,0.8554,extrapolated,2.206877783,-1.351477783,21000,4.285714286
N70_D0300_Q0.6,70,300,0.6,1.1181,extrapolated,2.170728692,-1.052628692,21000,4.285714286
N70_D0300_Q0.7,70,300,0.7,1.3754,extrapolated,2.134494873,-0.7590948732,21000,4.285714286
N70_D0300_Q0.8,70,300,0.8,1.5736,extrapolated,2.098146793,-0.5245467927,21000,4.285714286
N70_D0300_Q0.9,70,300,0.9,1.7826,extrapolated,2.061622034,-0.2790220345,21000,4.285714286
N70_D0300_Q0.95,70,300,0.95,1.9317,extrapolated,2.043241998,-0.1115419979,21000,4.285714286
N70_D0300_Q1.0,70,300,1,2.0225,extrapolated,2.024623595,-0.00212359484,21000,4.285714286
N70_D0500_Q0.05,70,500,0.05,0.5,extrapolated,2.33537208,-1.83537208,35000,7.142857143
N70_D0500_Q0.1,70,500,0.1,0.5,extrapolated,2.317418121,-1.817418121,35000,7.142857143
N70_D0500_Q0.2,70,500,0.2,0.5,extrapolated,2.281481908,-1.781481908,35000,7.142857143
N70_D0500_Q0.3,70,500,0.3,0.5,extrapolated,2.245503942,-1.745503942,35000,7.142857143
N70_D0500_Q0.4,70,500,0.4,0.6398,extrapolated,2.209478162,-1.569678162,35000,7.142857143
N70_D0500_Q0.5,70,500,0.5,0.8696,extrapolated,2.173396447,-1.303796447,35000,7.142857143
N70_D0500_Q0.6,70,500,0.6,1.0654,extrapolated,2.137247356,-1.071847356,35000,7.142857143
N70_D0500_Q0.7,70,500,0.7,1.3269,extrapolated,2.101013537,-0.7741135371,35000,7.142857143
N70_D0500_Q0.8,70,500,0.8,1.552,extrapolated,2.064665457,-0.5126654566,35000,7.142857143
N70_D0500_Q0.9,70,500,0.9,1.7856,extrapolated,2.028140698,-0.2425406984,35000,7.142857143
N70_D0500_Q0.95,70,500,0.95,1.8785,extrapolated,2.009760662,-0.1312606619,35000,7.142857143
N70_D0500_Q1.0,70,500,1,2.0232,extrapolated,1.991142259,0.03205774121,35000,7.142857143
N70_D1000_Q0.05,70,1000,0.05,0.5,extrapolated,2.296957561,-1.796957561,70000,14.28571429
N70_D1000_Q0.1,70,1000,0.1,0.5,extrapolated,2.279003602,-1.779003602,70000,14.28571429
N70_D1000_Q0.2,70,1000,0.2,0.5,extrapolated,2.243067389,-1.743067389,70000,14.28571429
N70_D1000_Q0.3,70,1000,0.3,0.5,extrapolated,2.207089423,-1.707089423,70000,14.28571429
N70_D1000_Q0.4,70,1000,0.4,0.6331,extrapolated,2.171063643,-1.537963643,70000,14.28571429
N70_D1000_Q0.5,70,1000,0.5,0.8268,extrapolated,2.134981928,-1.308181928,70000,14.28571429
N70_D1000_Q0.6,70,1000,0.6,1.0717,extrapolated,2.098832837,-1.027132837,70000,14.28571429
N70_D1000_Q0.7,70,1000,0.7,1.3056,extrapolated,2.062599018,-0.756999018,70000,14.28571429
N70_D1000_Q0.8,70,1000,0.8,1.5113,extrapolated,2.026250938,-0.5149509375,70000,14.28571429
N70_D1000_Q0.9,70,1000,0.9,1.7324,extrapolated,1.989726179,-0.2573261793,70000,14.28571429
N70_D1000_Q0.95,70,1000,0.95,1.8305,extrapolated,1.971346143,-0.1408461428,70000,14.28571429
N70_D1000_Q1.0,70,1000,1,1.9314,extrapolated,1.95272774,-0.02132773966,70000,14.28571429
N70_D2000_Q0.05,70,2000,0.05,0.5,extrapolated,2.265317036,-1.765317036,140000,28.57142857
N70_D2000_Q0.1,70,2000,0.1,0.5,extrapolated,2.247363076,-1.747363076,140000,28.57142857
N70_D2000_Q0.2,70,2000,0.2,0.5,extrapolated,2.211426863,-1.711426863,140000,28.57142857
N70_D2000_Q0.3,70,2000,0.3,0.5,extrapolated,2.175448897,-1.675448897,140000,28.57142857
N70_D2000_Q0.4,70,2000,0.4,0.6095,extrapolated,2.139423117,-1.529923117,140000,28.57142857
N70_D2000_Q0.5,70,2000,0.5,0.8205,extrapolated,2.103341403,-1.282841403,140000,28.57142857
N70_D2000_Q0.6,70,2000,0.6,1.0279,extrapolated,2.067192311,-1.039292311,140000,28.57142857
N70_D2000_Q0.7,70,2000,0.7,1.2745,extrapolated,2.030958492,-0.7564584924,140000,28.57142857
N70_D2000_Q0.8,70,2000,0.8,1.4713,extrapolated,1.994610412,-0.5233104119,140000,28.57142857
N70_D2000_Q0.9,70,2000,0.9,1.7312,extrapolated,1.958085654,-0.2268856537,140000,28.57142857
N70_D2000_Q0.95,70,2000,0.95,1.7959,extrapolated,1.939705617,-0.1438056172,140000,28.57142857
N70_D2000_Q1.0,70,2000,1,1.9285,extrapolated,1.921087214,0.007412785948,140000,28.57142857
N120_D0005_Q0.05,120,5,0.05,0.5,extrapolated,2.894047554,-2.394047554,600,0.04166666667
N120_D0005_Q0.1,120,5,0.1,0.5,extrapolated,2.876093595,-2.376093595,600,0.04166666667
N120_D0005_Q0.2,120,5,0.2,0.5,extrapolated,2.840157381,-2.340157381,600,0.04166666667
N120_D0005_Q0.3,120,5,0.3,0.5,extrapolated,2.804179416,-2.304179416,600,0.04166666667
N120_D0005_Q0.4,120,5,0.4,0.759,extrapolated,2.768153636,-2.009153636,600,0.04166666667
N120_D0005_Q0.5,120,5,0.5,1.0383,extrapolated,2.732071921,-1.693771921,600,0.04166666667
N120_D0005_Q0.6,120,5,0.6,1.3529,extrapolated,2.69592283,-1.34302283,600,0.04166666667
N120_D0005_Q0.7,120,5,0.7,1.6294,extrapolated,2.659689011,-1.030289011,600,0.04166666667
N120_D0005_Q0.8,120,5,0.8,1.8929,extrapolated,2.62334093,-0.7304409303,600,0.04166666667
N120_D0005_Q0.9,120,5,0.9,2.2776,extrapolated,2.586816172,-0.309216172,600,0.04166666667
N120_D0005_Q0.95,120,5,0.95,2.3327,extrapolated,2.568436136,-0.2357361355,600,0.04166666667
N120_D0005_Q1.0,120,5,1,2.5753,extrapolated,2.549817732,0.0254822676,600,0.04166666667
N120_D0010_Q0.05,120,10,0.05,0.5,extrapolated,2.754651122,-2.254651122,1200,0.08333333333
N120_D0010_Q0.1,120,10,0.1,0.5,extrapolated,2.736697163,-2.236697163,1200,0.08333333333
N120_D0010_Q0.2,120,10,0.2,0.5,extrapolated,2.700760949,-2.200760949,1200,0.08333333333
N120_D0010_Q0.3,120,10,0.3,0.5,extrapolated,2.664782984,-2.164782984,1200,0.08333333333
N120_D0010_Q0.4,120,10,0.4,0.7123,extrapolated,2.628757203,-1.916457203,1200,0.08333333333
N120_D0010_Q0.5,120,10,0.5,0.9953,extrapolated,2.592675489,-1.597375489,1200,0.08333333333
N120_D0010_Q0.6,120,10,0.6,1.2815,extrapolated,2.556526398,-1.275026398,1200,0.08333333333
N120_D0010_Q0.7,120,10,0.7,1.5384,extrapolated,2.520292579,-0.9818925785,1200,0.08333333333
N120_D0010_Q0.8,120,10,0.8,1.8585,extrapolated,2.483944498,-0.6254444981,1200,0.08333333333
N120_D0010_Q0.9,120,10,0.9,2.1465,extrapolated,2.44741974,-0.3009197399,1200,0.08333333333
N120_D0010_Q0.95,120,10,0.95,2.2588,extrapolated,2.429039703,-0.1702397033,1200,0.08333333333
N120_D0010_Q1.0,120,10,1,2.4219,extrapolated,2.4104213,0.01147869977,1200,0.08333333333
N120_D0020_Q0.05,120,20,0.05,0.5,extrapolated,2.639835774,-2.139835774,2400,0.1666666667
N120_D0020_Q0.1,120,20,0.1,0.5,extrapolated,2.621881815,-2.121881815,2400,0.1666666667
N120_D0020_Q0.2,120,20,0.2,0.5,extrapolated,2.585945601,-2.085945601,2400,0.1666666667
N120_D0020_Q0.3,120,20,0.3,0.5,extrapolated,2.549967636,-2.049967636,2400,0.1666666667
N120_D0020_Q0.4,120,20,0.4,0.686,extrapolated,2.513941855,-1.827941855,2400,0.1666666667
N120_D0020_Q0.5,120,20,0.5,0.9324,extrapolated,2.477860141,-1.545460141,2400,0.1666666667
N120_D0020_Q0.6,120,20,0.6,1.2186,extrapolated,2.44171105,-1.22311105,2400,0.1666666667
N120_D0020_Q0.7,120,20,0.7,1.4699,extrapolated,2.405477231,-0.9355772306,2400,0.1666666667
N120_D0020_Q0.8,120,20,0.8,1.7489,extrapolated,2.36912915,-0.6202291501,2400,0.1666666667
N120_D0020_Q0.9,120,20,0.9,2.0566,extrapolated,2.332604392,-0.2760043919,2400,0.1666666667
N120_D0020_Q0.95,120,20,0.95,2.1247,extrapolated,2.314224355,-0.1895243554,2400,0.1666666667
N120_D0020_Q1.0,120,20,1,2.2493,extrapolated,2.295605952,-0.04630595225,2400,0.1666666667
N120_D0050_Q0.05,120,50,0.05,0.5,extrapolated,2.518523933,-2.018523933,6000,0.4166666667
N120_D0050_Q0.1,120,50,0.1,0.5,extrapolated,2.500569974,-2.000569974,6000,0.4166666667
N120_D0050_Q0.2,120,50,0.2,0.5,extrapolated,2.46463376,-1.96463376,6000,0.4166666667
N120_D0050_Q0.3,120,50,0.3,0.5,extrapolated,2.428655795,-1.928655795,6000,0.4166666667
N120_D0050_Q0.4,120,50,0.4,0.6689,extrapolated,2.392630014,-1.723730014,6000,0.4166666667
N120_D0050_Q0.5,120,50,0.5,0.9237,extrapolated,2.3565483,-1.4328483,6000,0.4166666667
N120_D0050_Q0.6,120,50,0.6,1.1614,extrapolated,2.320399209,-1.158999209,6000,0.4166666667
N120_D0050_Q0.7,120,50,0.7,1.3938,extrapolated,2.28416539,-0.8903653896,6000,0.4166666667
N120_D0050_Q0.8,120,50,0.8,1.682,extrapolated,2.247817309,-0.5658173091,6000,0.4166666667
N120_D0050_Q0.9,120,50,0.9,1.9395,extrapolated,2.211292551,-0.2717925509,6000,0.4166666667
N120_D0050_Q0.95,120,50,0.95,2.0853,extrapolated,2.192912514,-0.1076125144,6000,0.4166666667
N120_D0050_Q1.0,120,50,1,2.2004,extrapolated,2.174294111,0.0261058887,6000,0.4166666667
N120_D0100_Q0.05,120,100,0.05,0.5,extrapolated,2.445347113,-1.945347113,12000,0.8333333333
N120_D0100_Q0.1,120,100,0.1,0.5,extrapolated,2.427393154,-1.927393154,12000,0.8333333333
N120_D0100_Q0.2,120,100,0.2,0.5,extrapolated,2.391456941,-1.891456941,12000,0.8333333333
N120_D0100_Q0.3,120,100,0.3,0.5,extrapolated,2.355478975,-1.855478975,12000,0.8333333333
N120_D0100_Q0.4,120,100,0.4,0.6206,extrapolated,2.319453195,-1.698853195,12000,0.8333333333
N120_D0100_Q0.5,120,100,0.5,0.8829,extrapolated,2.28337148,-1.40047148,12000,0.8333333333
N120_D0100_Q0.6,120,100,0.6,1.1099,extrapolated,2.247222389,-1.137322389,12000,0.8333333333
N120_D0100_Q0.7,120,100,0.7,1.3531,extrapolated,2.21098857,-0.8578885701,12000,0.8333333333
N120_D0100_Q0.8,120,100,0.8,1.5774,extrapolated,2.17464049,-0.5972404897,12000,0.8333333333
N120_D0100_Q0.9,120,100,0.9,1.8321,extrapolated,2.138115731,-0.3060157314,12000,0.8333333333
N120_D0100_Q0.95,120,100,0.95,1.9432,extrapolated,2.119735695,-0.1765356949,12000,0.8333333333
N120_D0100_Q1.0,120,100,1,2.1521,extrapolated,2.101117292,0.05098270819,12000,0.8333333333
N120_D0150_Q0.05,120,150,0.05,0.5,extrapolated,2.408679229,-1.908679229,18000,1.25
N120_D0150_Q0.1,120,150,0.1,0.5,extrapolated,2.39072527,-1.89072527,18000,1.25
N120_D0150_Q0.2,120,150,0.2,0.5,extrapolated,2.354789056,-1.854789056,18000,1.25
N120_D0150_Q0.3,120,150,0.3,0.5,extrapolated,2.318811091,-1.818811091,18000,1.25
N120_D0150_Q0.4,120,150,0.4,0.6188,extrapolated,2.282785311,-1.663985311,18000,1.25
N120_D0150_Q0.5,120,150,0.5,0.8572,extrapolated,2.246703596,-1.389503596,18000,1.25
N120_D0150_Q0.6,120,150,0.6,1.0887,extrapolated,2.210554505,-1.121854505,18000,1.25
N120_D0150_Q0.7,120,150,0.7,1.3605,extrapolated,2.174320686,-0.8138206858,18000,1.25
N120_D0150_Q0.8,120,150,0.8,1.5564,extrapolated,2.137972605,-0.5815726053,18000,1.25
N120_D0150_Q0.9,120,150,0.9,1.8816,extrapolated,2.101447847,-0.2198478471,18000,1.25
N120_D0150_Q0.95,120,150,0.95,1.9557,extrapolated,2.083067811,-0.1273678106,18000,1.25
N120_D0150_Q1.0,120,150,1,2.0881,extrapolated,2.064449407,0.02365059252,18000,1.25
N120_D0300_Q0.05,120,300,0.05,0.5,extrapolated,2.35487236,-1.85487236,36000,2.5
N120_D0300_Q0.1,120,300,0.1,0.5,extrapolated,2.3369184,-1.8369184,36000,2.5
N120_D0300_Q0.2,120,300,0.2,0.5,extrapolated,2.300982187,-1.800982187,36000,2.5
N120_D0300_Q0.3,120,300,0.3,0.5,extrapolated,2.265004221,-1.765004221,36000,2.5
N120_D0300_Q0.4,120,300,0.4,0.6045,extrapolated,2.228978441,-1.624478441,36000,2.5
N120_D0300_Q0.5,120,300,0.5,0.8569,extrapolated,2.192896727,-1.335996727,36000,2.5
N120_D0300_Q0.6,120,300,0.6,1.092,extrapolated,2.156747635,-1.064747635,36000,2.5
N120_D0300_Q0.7,120,300,0.7,1.2863,extrapolated,2.120513816,-0.8342138162,36000,2.5
N120_D0300_Q0.8,120,300,0.8,1.5302,extrapolated,2.084165736,-0.5539657358,36000,2.5
N120_D0300_Q0.9,120,300,0.9,1.7838,extrapolated,2.047640978,-0.2638409776,36000,2.5
N120_D0300_Q0.95,120,300,0.95,1.9031,extrapolated,2.029260941,-0.126160941,36000,2.5
N120_D0300_Q1.0,120,300,1,2.0619,extrapolated,2.010642538,0.05125746207,36000,2.5
N120_D0500_Q0.05,120,500,0.05,0.5,extrapolated,2.321391024,-1.821391024,60000,4.166666667
N120_D0500_Q0.1,120,500,0.1,0.5,extrapolated,2.303437064,-1.803437064,60000,4.166666667
N120_D0500_Q0.2,120,500,0.2,0.5,extrapolated,2.267500851,-1.767500851,60000,4.166666667
N120_D0500_Q0.3,120,500,0.3,0.5,extrapolated,2.231522885,-1.731522885,60000,4.166666667
N120_D0500_Q0.4,120,500,0.4,0.5807,extrapolated,2.195497105,-1.614797105,60000,4.166666667
N120_D0500_Q0.5,120,500,0.5,0.8175,extrapolated,2.15941539,-1.34191539,60000,4.166666667
N120_D0500_Q0.6,120,500,0.6,1.0547,extrapolated,2.123266299,-1.068566299,60000,4.166666667
N120_D0500_Q0.7,120,500,0.7,1.2832,extrapolated,2.08703248,-0.8038324802,60000,4.166666667
N120_D0500_Q0.8,120,500,0.8,1.5164,extrapolated,2.0506844,-0.5342843997,60000,4.166666667
N120_D0500_Q0.9,120,500,0.9,1.7304,extrapolated,2.014159642,-0.2837596415,60000,4.166666667
N120_D0500_Q0.95,120,500,0.95,1.8749,extrapolated,1.995779605,-0.120879605,60000,4.166666667
N120_D0500_Q1.0,120,500,1,2.0294,extrapolated,1.977161202,0.05223879812,60000,4.166666667
N120_D1000_Q0.05,120,1000,0.05,0.5,extrapolated,2.282976504,-1.782976504,120000,8.333333333
N120_D1000_Q0.1,120,1000,0.1,0.5,extrapolated,2.265022545,-1.765022545,120000,8.333333333
N120_D1000_Q0.2,120,1000,0.2,0.5,extrapolated,2.229086332,-1.729086332,120000,8.333333333
N120_D1000_Q0.3,120,1000,0.3,0.5,extrapolated,2.193108366,-1.693108366,120000,8.333333333
N120_D1000_Q0.4,120,1000,0.4,0.5785,extrapolated,2.157082586,-1.578582586,120000,8.333333333
N120_D1000_Q0.5,120,1000,0.5,0.7972,extrapolated,2.121000871,-1.323800871,120000,8.333333333
N120_D1000_Q0.6,120,1000,0.6,1.0412,extrapolated,2.08485178,-1.04365178,120000,8.333333333
N120_D1000_Q0.7,120,1000,0.7,1.2562,extrapolated,2.048617961,-0.7924179611,120000,8.333333333
N120_D1000_Q0.8,120,1000,0.8,1.485,extrapolated,2.012269881,-0.5272698806,120000,8.333333333
N120_D1000_Q0.9,120,1000,0.9,1.7223,extrapolated,1.975745122,-0.2534451224,120000,8.333333333
N120_D1000_Q0.95,120,1000,0.95,1.8568,extrapolated,1.957365086,-0.1005650859,120000,8.333333333
N120_D1000_Q1.0,120,1000,1,1.9082,extrapolated,1.938746683,-0.03054668275,120000,8.333333333
N120_D2000_Q0.05,120,2000,0.05,0.5,extrapolated,2.251335979,-1.751335979,240000,16.66666667
N120_D2000_Q0.1,120,2000,0.1,0.5,extrapolated,2.23338202,-1.73338202,240000,16.66666667
N120_D2000_Q0.2,120,2000,0.2,0.5,extrapolated,2.197445806,-1.697445806,240000,16.66666667
N120_D2000_Q0.3,120,2000,0.3,0.5,extrapolated,2.161467841,-1.661467841,240000,16.66666667
N120_D2000_Q0.4,120,2000,0.4,0.5772,extrapolated,2.12544206,-1.54824206,240000,16.66666667
N120_D2000_Q0.5,120,2000,0.5,0.7936,extrapolated,2.089360346,-1.295760346,240000,16.66666667
N120_D2000_Q0.6,120,2000,0.6,1.0107,extrapolated,2.053211254,-1.042511254,240000,16.66666667
N120_D2000_Q0.7,120,2000,0.7,1.2063,extrapolated,2.016977435,-0.8106774355,240000,16.66666667
N120_D2000_Q0.8,120,2000,0.8,1.4677,extrapolated,1.980629355,-0.512929355,240000,16.66666667
N120_D2000_Q0.9,120,2000,0.9,1.6316,extrapolated,1.944104597,-0.3125045968,240000,16.66666667
N120_D2000_Q0.95,120,2000,0.95,1.8387,extrapolated,1.92572456,-0.08702456025,240000,16.66666667
N120_D2000_Q1.0,120,2000,1,1.9249,extrapolated,1.907106157,0.01779384286,240000,16.66666667
N300_D0005_Q0.05,300,5,0.05,0.5,extrapolated,2.875439628,-2.375439628,1500,0.01666666667
N300_D0005_Q0.1,300,5,0.1,0.5,extrapolated,2.857485669,-2.357485669,1500,0.01666666667
N300_D0005_Q0.2,300,5,0.2,0.5,extrapolated,2.821549455,-2.321549455,1500,0.01666666667
N300_D0005_Q0.3,300,5,0.3,0.5,extrapolated,2.78557149,-2.28557149,1500,0.01666666667
N300_D0005_Q0.4,300,5,0.4,0.6853,extrapolated,2.749545709,-2.064245709,1500,0.01666666667
N300_D0005_Q0.5,300,5,0.5,0.9862,extrapolated,2.713463995,-1.727263995,1500,0.01666666667
N300_D0005_Q0.6,300,5,0.6,1.3009,extrapolated,2.677314903,-1.376414903,1500,0.01666666667
N300_D0005_Q0.7,300,5,0.7,1.6208,extrapolated,2.641081084,-1.020281084,1500,0.01666666667
N300_D0005_Q0.8,300,5,0.8,1.8604,extrapolated,2.604733004,-0.744333004,1500,0.01666666667
N300_D0005_Q0.9,300,5,0.9,2.2235,extrapolated,2.568208246,-0.3447082458,1500,0.01666666667
N300_D0005_Q0.95,300,5,0.95,2.4307,extrapolated,2.549828209,-0.1191282093,1500,0.01666666667
N300_D0005_Q1.0,300,5,1,2.478,extrapolated,2.531209806,-0.05320980618,1500,0.01666666667
N300_D0010_Q0.05,300,10,0.05,0.5,extrapolated,2.736043196,-2.236043196,3000,0.03333333333
N300_D0010_Q0.1,300,10,0.1,0.5,extrapolated,2.718089236,-2.218089236,3000,0.03333333333
N300_D0010_Q0.2,300,10,0.2,0.5,extrapolated,2.682153023,-2.182153023,3000,0.03333333333
N300_D0010_Q0.3,300,10,0.3,0.5,extrapolated,2.646175057,-2.146175057,3000,0.03333333333
N300_D0010_Q0.4,300,10,0.4,0.6257,extrapolated,2.610149277,-1.984449277,3000,0.03333333333
N300_D0010_Q0.5,300,10,0.5,0.9294,extrapolated,2.574067563,-1.644667563,3000,0.03333333333
N300_D0010_Q0.6,300,10,0.6,1.2357,extrapolated,2.537918471,-1.302218471,3000,0.03333333333
N300_D0010_Q0.7,300,10,0.7,1.5156,extrapolated,2.501684652,-0.9860846523,3000,0.03333333333
N300_D0010_Q0.8,300,10,0.8,1.8333,extrapolated,2.465336572,-0.6320365719,3000,0.03333333333
N300_D0010_Q0.9,300,10,0.9,2.1073,extrapolated,2.428811814,-0.3215118136,3000,0.03333333333
N300_D0010_Q0.95,300,10,0.95,2.2727,extrapolated,2.410431777,-0.1377317771,3000,0.03333333333
N300_D0010_Q1.0,300,10,1,2.4246,extrapolated,2.391813374,0.03278662599,3000,0.03333333333
N300_D0020_Q0.05,300,20,0.05,0.5,extrapolated,2.621227848,-2.121227848,6000,0.06666666667
N300_D0020_Q0.1,300,20,0.1,0.5,extrapolated,2.603273888,-2.103273888,6000,0.06666666667
N300_D0020_Q0.2,300,20,0.2,0.5,extrapolated,2.567337675,-2.067337675,6000,0.06666666667
N300_D0020_Q0.3,300,20,0.3,0.5,extrapolated,2.531359709,-2.031359709,6000,0.06666666667
N300_D0020_Q0.4,300,20,0.4,0.6087,extrapolated,2.495333929,-1.886633929,6000,0.06666666667
N300_D0020_Q0.5,300,20,0.5,0.8857,extrapolated,2.459252215,-1.573552215,6000,0.06666666667
N300_D0020_Q0.6,300,20,0.6,1.1745,extrapolated,2.423103123,-1.248603123,6000,0.06666666667
N300_D0020_Q0.7,300,20,0.7,1.445,extrapolated,2.386869304,-0.9418693043,6000,0.06666666667
N300_D0020_Q0.8,300,20,0.8,1.7275,extrapolated,2.350521224,-0.6230212239,6000,0.06666666667
N300_D0020_Q0.9,300,20,0.9,1.993,extrapolated,2.313996466,-0.3209964657,6000,0.06666666667
N300_D0020_Q0.95,300,20,0.95,2.1129,extrapolated,2.295616429,-0.1827164291,6000,0.06666666667
N300_D0020_Q1.0,300,20,1,2.3267,extrapolated,2.276998026,0.04970197397,6000,0.06666666667
N300_D0050_Q0.05,300,50,0.05,0.5,extrapolated,2.499916007,-1.999916007,15000,0.1666666667
N300_D0050_Q0.1,300,50,0.1,0.5,extrapolated,2.481962047,-1.981962047,15000,0.1666666667
N300_D0050_Q0.2,300,50,0.2,0.5,extrapolated,2.446025834,-1.946025834,15000,0.1666666667
N300_D0050_Q0.3,300,50,0.3,0.5,extrapolated,2.410047869,-1.910047869,15000,0.1666666667
N300_D0050_Q0.4,300,50,0.4,0.5737,extrapolated,2.374022088,-1.800322088,15000,0.1666666667
N300_D0050_Q0.5,300,50,0.5,0.8188,extrapolated,2.337940374,-1.519140374,15000,0.1666666667
N300_D0050_Q0.6,300,50,0.6,1.0844,extrapolated,2.301791282,-1.217391282,15000,0.1666666667
N300_D0050_Q0.7,300,50,0.7,1.3817,extrapolated,2.265557463,-0.8838574634,15000,0.1666666667
N300_D0050_Q0.8,300,50,0.8,1.6524,extrapolated,2.229209383,-0.5768093829,15000,0.1666666667
N300_D0050_Q0.9,300,50,0.9,1.917,extrapolated,2.192684625,-0.2756846247,15000,0.1666666667
N300_D0050_Q0.95,300,50,0.95,2.0545,extrapolated,2.174304588,-0.1198045882,15000,0.1666666667
N300_D0050_Q1.0,300,50,1,2.1404,extrapolated,2.155686185,-0.01528618508,15000,0.1666666667
N300_D0100_Q0.05,300,100,0.05,0.5,extrapolated,2.426739187,-1.926739187,30000,0.3333333333
N300_D0100_Q0.1,300,100,0.1,0.5,extrapolated,2.408785228,-1.908785228,30000,0.3333333333
N300_D0100_Q0.2,300,100,0.2,0.5,extrapolated,2.372849015,-1.872849015,30000,0.3333333333
